timestamp,port,pps,udp_pps,syn_pps,udp_ratio,unique_src_ips,entropy_ip,bps,entropy_port,ack_ratio,fin_ratio,rst_ratio,syn_ratio,icmp_rate,size_entropy,rule_alarm,cusum_alarm,zscore_alarm,final_alarm
1765813954744.0,0,2.0,0.0,0.0,0.0,1,1.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0
1765813954744.0,1,2.0,0.0,0.0,0.0,1,1.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0
1765813955748.0,0,2.0,0.0,0.0,0.0,1,1.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0
1765813955748.0,1,2.0,0.0,0.0,0.0,1,1.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0
1765813956752.0,0,2.0,0.0,0.0,0.0,1,1.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0
1765813956752.0,1,2.0,0.0,0.0,0.0,1,1.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0
1765813957756.0,0,8017.0,8015.0,0.0,0.999751,1,12.968847,3848464.0,0.0,0.0,0.0,0.0,0.0,0.000125,0.001798,1,1,1,1
1765813957756.0,1,8.0,0.0,0.0,0.0,1,3.0,4624.0,0.0,0.0,0.0,0.0,0.0,0.875,0.543564,0,0,0,0
1765813958760.0,0,59794.0,59792.0,0.0,0.999967,1,15.867713,28701424.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.00029,1,1,1,1
1765813958760.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813959764.0,0,56650.0,56648.0,0.0,0.999965,1,15.789788,27192304.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.000304,1,1,1,1
1765813959764.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813960768.0,0,60220.0,60218.0,0.0,0.999967,1,15.877955,28905904.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765813960768.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813961772.0,0,53410.0,53407.0,0.0,0.999944,1,15.704822,25637104.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,0.000321,1,1,1,1
1765813961772.0,1,4.0,0.0,0.0,0.0,1,2.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0
1765813962776.0,0,60482.0,60480.0,0.0,0.999967,1,15.884218,29031664.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813962776.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813963780.0,0,60550.0,60548.0,0.0,0.999967,1,15.885839,29064304.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813963780.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813964784.0,0,60386.0,60384.0,0.0,0.999967,1,15.881926,28985584.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765813964784.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813965789.0,0,60478.0,60476.0,0.0,0.999967,1,15.884123,29029744.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813965789.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813966793.0,0,60097.0,60095.0,0.0,0.999967,1,15.875005,28846864.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765813966793.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813967797.0,0,60644.0,60644.0,0.0,1.0,1,15.888077,29109120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
1765813967797.0,1,2.0,0.0,0.0,0.0,1,1.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0
1765813968801.0,0,60608.0,60606.0,0.0,0.999967,1,15.887221,29092144.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765813968801.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813969805.0,0,60554.0,60552.0,0.0,0.999967,1,15.885935,29066224.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813969805.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813970809.0,0,60545.0,60543.0,0.0,0.999967,1,15.88572,29061904.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813970809.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813971813.0,0,60602.0,60600.0,0.0,0.999967,1,15.887078,29089264.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813971813.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813972817.0,0,60764.0,60761.0,0.0,0.999951,1,15.890929,29167024.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000285,1,1,1,1
1765813972817.0,1,4.0,0.0,0.0,0.0,1,2.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0
1765813973821.0,0,60674.0,60673.0,0.0,0.999984,1,15.888791,29123824.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765813973821.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813974825.0,0,60516.0,60515.0,0.0,0.999983,1,15.885029,29047984.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813974825.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813975829.0,0,58824.0,58823.0,0.0,0.999983,1,15.844117,28235824.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000294,1,1,1,1
1765813975829.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813976833.0,0,61133.0,61132.0,0.0,0.999984,1,15.899664,29344144.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000284,1,1,1,1
1765813976833.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813977837.0,0,60630.0,60629.0,0.0,0.999984,1,15.887744,29102704.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765813977837.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813978841.0,0,60332.0,60331.0,0.0,0.999983,1,15.880636,28959664.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765813978841.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813979846.0,0,60082.0,60081.0,0.0,0.999983,1,15.874645,28839664.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000288,1,1,1,1
1765813979846.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813980850.0,0,60540.0,60539.0,0.0,0.999983,1,15.885601,29059504.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813980850.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813981854.0,0,60500.0,60499.0,0.0,0.999983,1,15.884648,29040304.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813981854.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813982858.0,0,60676.0,60675.0,0.0,0.999984,1,15.888838,29124784.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765813982858.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813983862.0,0,60626.0,60625.0,0.0,0.999984,1,15.887649,29100784.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765813983862.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813984866.0,0,60502.0,60501.0,0.0,0.999983,1,15.884695,29041264.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813984866.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813985870.0,0,60690.0,60689.0,0.0,0.999984,1,15.889171,29131504.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765813985870.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813986874.0,0,60622.0,60621.0,0.0,0.999984,1,15.887554,29098864.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765813986874.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813987878.0,0,60556.0,60555.0,0.0,0.999983,1,15.885982,29067184.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813987878.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813988882.0,0,60502.0,60501.0,0.0,0.999983,1,15.884695,29041264.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813988882.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813989886.0,0,60581.0,60580.0,0.0,0.999983,1,15.886578,29079184.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813989886.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813990890.0,0,60531.0,60530.0,0.0,0.999983,1,15.885387,29055184.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813990890.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813991894.0,0,60514.0,60513.0,0.0,0.999983,1,15.884981,29047024.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813991894.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813992899.0,0,60598.0,60597.0,0.0,0.999983,1,15.886983,29087344.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813992899.0,1,2.0,0.0,0.0,0.0,1,1.0,1344.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
1765813993903.0,0,60609.0,60608.0,0.0,0.999984,1,15.887244,29092624.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765813993903.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813994907.0,0,60616.0,60615.0,0.0,0.999984,1,15.887411,29095984.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765813994907.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813995911.0,0,60580.0,60579.0,0.0,0.999983,1,15.886554,29078704.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813995911.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813996915.0,0,60500.0,60499.0,0.0,0.999983,1,15.884648,29040304.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813996915.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813997919.0,0,60574.0,60573.0,0.0,0.999983,1,15.886411,29075824.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813997919.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765813998923.0,0,60532.0,60530.0,0.0,0.999967,1,15.88541,29055664.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813998923.0,1,4.0,0.0,0.0,0.0,1,2.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0
1765813999927.0,0,60506.0,60505.0,0.0,0.999983,1,15.884791,29043184.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765813999927.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814000931.0,0,60388.0,60387.0,0.0,0.999983,1,15.881974,28986544.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814000931.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814001935.0,0,60454.0,60453.0,0.0,0.999983,1,15.88355,29018224.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814001935.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814002939.0,0,60268.0,60267.0,0.0,0.999983,1,15.879105,28928944.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814002939.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814003943.0,0,60428.0,60427.0,0.0,0.999983,1,15.88293,29005744.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814003943.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814004947.0,0,60455.0,60453.0,0.0,0.999967,1,15.883574,29018704.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814004947.0,1,4.0,0.0,0.0,0.0,1,2.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0
1765814005951.0,0,60526.0,60525.0,0.0,0.999983,1,15.885267,29052784.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765814005951.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814006956.0,0,60496.0,60495.0,0.0,0.999983,1,15.884552,29038384.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765814006956.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814007960.0,0,60620.0,60619.0,0.0,0.999984,1,15.887506,29097904.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765814007960.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814008964.0,0,60564.0,60563.0,0.0,0.999983,1,15.886173,29071024.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765814008964.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814009968.0,0,60460.0,60459.0,0.0,0.999983,1,15.883693,29021104.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814009968.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814010972.0,0,59924.0,59923.0,0.0,0.999983,1,15.870846,28763824.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000289,1,1,1,1
1765814010972.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814011976.0,0,56388.0,56387.0,0.0,0.999982,1,15.783101,27066544.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.000305,1,1,1,1
1765814011976.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814012980.0,0,60376.0,60375.0,0.0,0.999983,1,15.881688,28980784.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814012980.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814013984.0,0,60328.0,60327.0,0.0,0.999983,1,15.88054,28957744.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814013984.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814014988.0,0,60640.0,60639.0,0.0,0.999984,1,15.887982,29107504.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765814014988.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814015992.0,0,60314.0,60313.0,0.0,0.999983,1,15.880205,28951024.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000287,1,1,1,1
1765814015992.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814016996.0,0,60496.0,60495.0,0.0,0.999983,1,15.884552,29038384.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765814016996.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814018000.0,0,60604.0,60603.0,0.0,0.999983,1,15.887125,29090224.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765814018000.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814019004.0,0,60614.0,60614.0,0.0,1.0,1,15.887363,29094720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
1765814019004.0,1,2.0,0.0,0.0,0.0,1,1.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0
1765814020008.0,0,60570.0,60569.0,0.0,0.999983,1,15.886316,29073904.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765814020008.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814021013.0,0,60708.0,60707.0,0.0,0.999984,1,15.889599,29140144.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765814021013.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814022017.0,0,60720.0,60719.0,0.0,0.999984,1,15.889884,29145904.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000285,1,1,1,1
1765814022017.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814023021.0,0,60610.0,60609.0,0.0,0.999984,1,15.887268,29093104.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765814023021.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814024025.0,0,60488.0,60487.0,0.0,0.999983,1,15.884361,29034544.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.000286,1,1,1,1
1765814024025.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814025029.0,0,60686.0,60684.0,0.0,0.999967,1,15.889076,29129584.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765814025029.0,1,4.0,0.0,0.0,0.0,1,2.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0
1765814026033.0,0,60634.0,60633.0,0.0,0.999984,1,15.887839,29104624.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765814026033.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814027037.0,0,60692.0,60691.0,0.0,0.999984,1,15.889219,29132464.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765814027037.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814028041.0,0,60668.0,60667.0,0.0,0.999984,1,15.888648,29120944.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765814028041.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814029045.0,0,60724.0,60723.0,0.0,0.999984,1,15.889979,29147824.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000285,1,1,1,1
1765814029045.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814030049.0,0,60688.0,60687.0,0.0,0.999984,1,15.889124,29130544.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765814030049.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
1765814031053.0,0,60656.0,60655.0,0.0,0.999984,1,15.888363,29115184.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.000286,1,1,1,1
1765814031053.0,1,3.0,0.0,0.0,0.0,1,1.584963,1824.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.918296,0,0,0,0
